#### Simulations (1)
# BOT[0].botPosition[0] #1
3580.556131403954 67.67520537890563
3580.556131403954 67.67520537890563
3581.772532297316 61.89592233268066
3581.772532297316 61.89592233268066
3642.452053737957 61.89592233268066
3642.452053737957 61.89592233268066
3643.669050069523 75.31346748594007
3643.669050069523 75.31346748594007
3717.76552122547 75.31346748594007
3717.76552122547 75.31346748594007
3718.98262291681 77.25200714964993
3718.98262291681 77.25200714964993
3795.017528376717 77.25200714964993
3795.017528376717 77.25200714964993
3796.231570578944 52.10363199148657
3796.231570578944 52.10363199148657
3847.121160369295 52.10363199148657
3847.121160369295 52.10363199148657
3848.33737906312 65.45986545415084
3848.33737906312 65.45986545415084
3912.581025824818 65.45986545415084
3912.581025824818 65.45986545415084
3913.796543960702 60.11669694422122
3913.796543960702 60.11669694422122
3972.6977227703 60.11669694422122
3972.6977227703 60.11669694422122
3973.917021767241 60.7758663910881
3973.917021767241 60.7758663910881
4033.473589162663 60.7758663910881
4033.473589162663 60.7758663910881
4034.690978143864 75.76213626508046
4034.690978143864 75.76213626508046
4109.23572542933 75.76213626508046
4109.23572542933 75.76213626508046
4110.45312624678 60.20475146121194
4110.45312624678 60.20475146121194
4169.440476891859 60.20475146121194
4169.440476891859 60.20475146121194
4170.659050080588 58.49474490579694
4170.659050080588 58.49474490579694
4227.935221798911 58.49474490579694
4227.935221798911 58.49474490579694
4229.151261416521 53.10967847381441
4229.151261416521 53.10967847381441
4281.044900273883 53.10967847381441
4281.044900273883 53.10967847381441
4282.263126250501 66.0883618935439
4282.263126250501 66.0883618935439
4347.133262168842 66.0883618935439
4347.133262168842 66.0883618935439
4348.353126251912 71.76297696262719
4348.353126251912 71.76297696262719
4418.896239132971 71.76297696262719
4418.896239132971 71.76297696262719
4420.107141504381 85.83366592204925
4420.107141504381 85.83366592204925
4504.729905056735 85.83366592204925
4504.729905056735 85.83366592204925
4505.949352973751 54.47759981404383
4505.949352973751 54.47759981404383
4559.207504871896 54.47759981404383
4559.207504871896 54.47759981404383
4560.42312625625 76.3377825735205
4560.42312625625 76.3377825735205
4635.545287446971 76.3377825735205
4635.545287446971 76.3377825735205
4636.762448447994 71.4609809666147
4636.762448447994 71.4609809666147
4707.006268415016 71.4609809666147
4707.006268415016 71.4609809666147
4708.217141510202 72.47447210222938
4708.217141510202 72.47447210222938
4779.480740518748 72.47447210222938
4779.480740518748 72.47447210222938
4780.692448450927 84.23903560925231
4780.692448450927 84.23903560925231
4863.719776129757 84.23903560925231
4863.719776129757 84.23903560925231
4864.939352981118 79.68349118357902
4864.939352981118 79.68349118357902
4943.403267314999 79.68349118357902
4943.403267314999 79.68349118357902
4944.622448454355 65.70999020947198
4944.622448454355 65.70999020947198
5000.006525487817 65.70999020947198
